symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
CLSK,84.0,,,8.170000076293945,,1.0999,68.0,0.7192,20.0,1.0179,25.0,1.0223,25.0,1.0267,26.0,1.0862,67.0,0.9375,45.0,0.9067,2.0,0.9242,2.0,0.9417,5.0
CLVT,71.0,,,4.309999942779541,,0.8647,94.0,0.6714,96.0,0.8482,97.0,0.707,,0.5658,,0.7444,100.0,0.5486,100.0,0.5427,77.0,0.5542,,0.5658,
CLW,77.0,,,26.86000061035156,,0.4683,79.0,0.5473,89.0,0.5026,65.0,0.4888,61.0,0.475,57.0,0.5403,80.0,0.4737,83.0,0.5766,84.0,0.5491,80.0,0.5216,73.0
CLX,87.0,,,142.3000030517578,,0.246,82.0,0.2683,91.0,0.4016,98.0,0.3926,97.0,0.3835,96.0,0.2291,68.0,0.2133,77.0,0.1962,57.0,0.2526,80.0,0.309,94.0
CM,63.0,,,62.95000076293945,,0.1028,22.0,0.1518,57.0,0.2383,74.0,0.2246,67.0,0.2109,57.0,0.2169,66.0,0.1917,74.0,0.1356,24.0,0.208,59.0,0.2804,77.0
CMA,99.0,,,53.75,,0.1784,28.0,0.2944,71.0,0.3025,57.0,0.3132,59.0,0.3238,60.0,0.3862,75.0,0.3447,80.0,0.3796,83.0,0.3601,74.0,0.3406,59.0
CMBM,175.0,,,0.4300000071525574,,0.6835,,0.8759,,,,,,,,1.6828,,1.328,,,,,,,
CMBS,,,,48.52000045776367,,0.0299,,0.061,,,,,,,,0.0467,,0.062,,,,,,,
CMBT,63.0,,,9.510000228881836,,0.2596,,0.4295,,0.3999,,0.7365,,1.0732,,0.4702,,0.4214,,0.3999,,0.5335,,0.6671,
CMC,42.0,,,44.540000915527344,,0.2143,16.0,0.3095,46.0,0.4088,63.0,0.4547,75.0,0.5006,82.0,0.4449,72.0,0.3807,69.0,0.3874,57.0,0.4026,64.0,0.4179,67.0
CMCL,1501.0,,,13.170000076293944,,0.2686,,0.388,,,,,,0.545,,0.4848,,0.4391,,,,,,0.4511,
CMCM,1619.0,,,3.759999990463257,,0.5059,48.0,0.37,15.0,1.1146,89.0,,,,,0.8081,70.0,0.7562,73.0,1.1146,94.0,,,,
CMCO,80.0,,,14.850000381469728,,0.4531,76.0,0.4834,83.0,0.6844,91.0,0.6318,90.0,0.5791,85.0,0.8973,99.0,0.5239,90.0,0.5179,89.0,0.5032,85.0,0.4886,82.0
CMCSA,91.0,,,34.20000076293945,,0.3114,78.0,0.2849,79.0,0.2294,49.0,0.2534,57.0,0.2774,67.0,0.3493,85.0,0.267,76.0,0.2131,16.0,0.2846,61.0,0.3562,82.0
CMDY,,,,49.14860153198242,,0.1188,,0.0685,,0.1399,,0.1407,,0.1415,,0.1559,,0.0851,,0.1399,,0.1407,,0.1415,
CME,78.0,,,277.0799865722656,,0.19,44.0,0.2433,67.0,0.1874,27.0,0.1786,19.0,0.1698,14.0,0.1937,32.0,0.195,37.0,0.1552,15.0,0.2098,10.0,0.2645,24.0
CMF,,,,55.939998626708984,,0.0208,,0.0528,,,,,,,,0.0641,,0.0518,,,,,,,
CMG,86.0,,,50.52000045776367,,0.3498,68.0,0.3399,76.0,0.3545,67.0,0.352,66.0,0.3494,64.0,0.3615,62.0,0.3044,66.0,0.3396,55.0,0.3549,61.0,0.3702,64.0
CMI,86.0,,,293.8399963378906,,0.2243,44.0,0.287,72.0,0.4096,86.0,0.4082,86.0,0.4067,85.0,0.3545,77.0,0.29,76.0,0.2684,44.0,0.3042,56.0,0.3401,68.0
CMLS,63.0,,,0.2331999987363815,,2.0162,98.0,2.0342,98.0,,,,,,,1.0904,87.0,1.3764,92.0,,,,,,
CMP,80.0,,,13.4399995803833,,0.3224,65.0,0.4567,86.0,0.8996,99.0,0.804,97.0,0.7085,94.0,0.5663,87.0,0.63,95.0,0.6139,95.0,0.6442,96.0,0.6744,97.0
CMPO,57.0,,,10.989999771118164,,0.3001,,0.3323,,1.1351,,0.8134,,0.4916,,0.5197,,0.5054,,0.4739,,0.515,,0.5561,
CMPR,92.0,,,42.02000045776367,,0.2293,26.0,0.3537,47.0,0.5826,81.0,0.766,94.0,0.9493,98.0,0.4806,66.0,0.4954,76.0,0.5398,81.0,0.5564,84.0,0.573,86.0
CMPS,63.0,,,3.9800000190734863,,0.8427,76.0,0.8758,81.0,1.2495,94.0,1.2836,96.0,1.3176,97.0,0.8832,94.0,0.8465,96.0,1.0022,67.0,1.1599,87.0,1.3176,97.0
CMPX,63.0,,,1.8600000143051147,,0.9842,,0.7733,,,,,,1.2192,,1.1226,,1.1917,,,,,,1.2192,
CMRE,85.0,,,9.329999923706056,,0.3297,57.0,0.3247,55.0,0.5479,88.0,0.4785,78.0,0.4091,57.0,0.3737,55.0,0.3224,46.0,0.3628,61.0,0.386,57.0,0.4091,51.0
CMS,84.0,,,73.6500015258789,,0.2488,78.0,0.2259,74.0,0.2066,49.0,0.2128,47.0,0.219,44.0,0.1888,49.0,0.196,56.0,0.1847,40.0,0.1965,38.0,0.2083,35.0
CMTG,71.0,,,2.4600000381469727,,0.2838,,0.6122,,,,,,,,0.8621,,0.753,,,,,,,
CMTL,50.0,,,1.3700000047683716,,0.5461,79.0,0.7445,94.0,,,,,,,1.3367,99.0,1.1427,100.0,,,,,,
CNA,80.0,,,48.15999984741211,,0.2337,65.0,0.179,52.0,0.2082,26.0,0.2513,39.0,0.2944,54.0,0.2482,67.0,0.2104,68.0,0.2082,31.0,0.2513,46.0,0.2944,61.0
CNBS,,,,20.229999542236328,,0.9574,97.0,0.9024,99.0,0.598,,0.6656,,0.7332,,3.6497,100.0,0.4906,87.0,0.6552,,0.7131,,0.7711,
CNC,86.0,,,59.849998474121094,,0.5648,90.0,0.3577,74.0,0.2927,28.0,0.472,85.0,0.6512,98.0,0.3306,42.0,0.3182,55.0,0.3117,20.0,0.3263,27.0,0.3409,35.0
CNDT,78.0,,,2.109999895095825,,0.363,49.0,0.4293,66.0,0.5766,49.0,0.6722,67.0,0.7677,83.0,0.4959,47.0,0.5534,83.0,0.5642,50.0,0.598,59.0,0.6318,70.0
CNH,86.0,,,11.56999969482422,,0.3361,44.0,0.2983,46.0,0.525,78.0,0.509,73.0,0.4931,69.0,0.4339,57.0,0.3646,100.0,0.2255,2.0,0.3164,10.0,0.4072,39.0
CNI,91.0,,,96.81999969482422,,0.0785,4.0,0.2161,73.0,0.303,86.0,0.3022,87.0,0.3015,85.0,0.2447,69.0,0.2218,74.0,0.2248,46.0,0.2533,71.0,0.2819,84.0
CNK,71.0,,,29.90999984741211,,0.2427,43.0,0.2341,38.0,0.3838,59.0,0.4006,61.0,0.4175,63.0,0.365,67.0,0.3531,62.0,0.3886,60.0,0.384,57.0,0.3794,55.0
CNM,149.0,,,52.68000030517578,,0.2599,,0.2856,,0.3709,,0.4059,,0.4408,,0.3997,,0.3531,,0.4141,,0.4202,,0.4263,
CNMD,85.0,,,49.11000061035156,,0.3862,81.0,0.3542,77.0,0.7755,100.0,0.7774,100.0,0.7792,100.0,0.4234,86.0,0.4256,91.0,0.4737,96.0,0.5,97.0,0.5262,97.0
CNNE,66.0,,,17.709999084472656,,0.2343,38.0,0.2015,20.0,,,,,,,0.3294,67.0,0.3011,70.0,,,,,,
CNO,84.0,,,37.939998626708984,,0.428,81.0,0.33,77.0,0.2777,41.0,0.3156,52.0,0.3536,62.0,0.3623,76.0,0.2766,64.0,0.2719,41.0,0.3056,53.0,0.3394,61.0
CNOB,91.0,,,22.530000686645508,,0.2871,56.0,0.3712,79.0,,,,,0.4097,41.0,0.4198,82.0,0.3609,76.0,,,,,0.406,54.0
CNP,70.0,,,38.779998779296875,,0.1279,23.0,0.1923,57.0,0.1847,26.0,0.1911,22.0,0.1975,25.0,0.1982,49.0,0.2133,61.0,0.2185,53.0,0.213,35.0,0.2074,15.0
CNQ,56.0,,,28.690000534057617,,0.2487,31.0,0.2293,31.0,0.4817,89.0,0.522,92.0,0.5624,93.0,0.3455,47.0,0.3118,65.0,0.2161,6.0,0.3142,30.0,0.4122,73.0
CNR,70.0,,,72.20999908447266,,0.304,,0.3629,,0.5187,,0.5673,,0.6159,,0.0,,0.0,,0.4836,,0.4926,,0.5017,
CNS,99.0,,,76.31999969482422,,0.3337,67.0,0.3441,78.0,0.2795,32.0,0.3658,59.0,0.4522,74.0,0.3314,64.0,0.3277,74.0,0.276,49.0,0.3156,59.0,0.3553,66.0
CNTA,170.0,,,13.710000038146973,,0.3266,,0.4892,,1.4179,,1.2542,,1.0904,,0.6218,,0.7265,,0.9794,,0.9408,,0.9022,
CNTB,,,,0.8216000199317932,,0.9524,,1.0261,,,,,,,,0.9292,,1.1191,,,,,,,
CNTY,49.0,,,1.309999942779541,,0.3555,44.0,0.4221,50.0,,,,,,,0.6749,88.0,0.7197,95.0,,,,,,
CNVS,77.0,,,2.9600000381469727,,0.353,,0.5829,,,,,,1.5841,,0.873,,0.9108,,,,,,1.5841,
CNX,91.0,,,29.43000030517578,,0.3624,46.0,0.3093,32.0,0.4312,57.0,0.3974,46.0,0.3635,32.0,0.3964,40.0,0.3865,50.0,0.3546,17.0,0.362,20.0,0.3695,22.0
CNXC,106.0,,,51.060001373291016,,0.4032,72.0,0.3714,67.0,0.4809,80.0,0.4733,78.0,0.4657,75.0,0.7052,100.0,0.5294,100.0,0.5083,89.0,0.5406,91.0,0.5729,92.0
CNXN,85.0,,,62.040000915527344,,0.1374,10.0,0.2984,63.0,0.4291,84.0,0.4376,87.0,0.446,89.0,0.3318,57.0,0.3054,53.0,0.2935,44.0,0.2902,40.0,0.287,34.0
CNXT,,,,25.51580047607422,,0.1067,6.0,0.0624,38.0,0.3808,86.0,0.3516,78.0,0.3224,61.0,0.4255,84.0,0.1339,80.0,0.2819,78.0,0.3239,74.0,0.3659,61.0
COCO,64.0,,,33.04999923706055,,0.4403,57.0,0.5592,71.0,0.4265,28.0,0.424,27.0,0.4214,26.0,0.4939,46.0,0.4613,42.0,0.4424,33.0,0.4514,34.0,0.4605,35.0
CODI,63.0,,,17.190000534057617,,0.2661,69.0,0.2654,73.0,0.6614,99.0,0.5193,97.0,0.3772,80.0,0.3541,83.0,0.2982,78.0,0.2195,44.0,0.2984,66.0,0.3772,82.0
CODX,175.0,,,0.3510000109672546,,0.7244,62.0,0.941,76.0,,,,,,,0.8712,57.0,1.1328,89.0,,,,,,
COF,100.0,,,180.2599945068359,,0.3984,75.0,0.3379,77.0,0.4025,75.0,0.3729,70.0,0.3433,64.0,0.4779,82.0,0.3724,81.0,0.3422,69.0,0.3674,70.0,0.3927,72.0
COGT,65.0,,,5.210000038146973,,0.2632,5.0,0.5788,40.0,1.1952,83.0,,,,,0.7329,67.0,0.7773,76.0,1.1952,97.0,,,,
COHR,85.0,,,64.31999969482422,,0.5493,86.0,0.5053,89.0,0.7765,98.0,0.8242,99.0,0.8719,99.0,0.858,100.0,0.6687,100.0,0.5939,99.0,0.5984,99.0,0.6029,99.0
COHU,77.0,,,16.0,,0.6362,87.0,0.4566,72.0,0.8494,98.0,0.9422,100.0,1.0349,100.0,0.5571,80.0,0.493,82.0,0.5094,76.0,0.5781,91.0,0.6469,96.0
COIN,77.0,,,202.88999938964844,,0.5732,,0.4885,,0.7445,,0.7464,,0.7483,,0.9321,,0.7254,,0.6733,,0.6824,,0.6915,
COLB,98.0,,,22.420000076293945,,0.3659,74.0,0.3702,80.0,0.4214,72.0,0.4674,81.0,0.5134,83.0,0.411,73.0,0.3408,71.0,0.2716,42.0,0.3523,61.0,0.433,79.0
COLD,70.0,,,19.34000015258789,,0.3011,72.0,0.3015,81.0,0.4377,81.0,0.4213,81.0,0.4049,77.0,0.3743,90.0,0.3439,91.0,0.3632,92.0,0.384,93.0,0.4049,91.0
COLL,63.0,,,26.9950008392334,,0.3708,40.0,0.3648,26.0,0.8568,77.0,0.6861,55.0,0.5154,24.0,0.4105,22.0,0.4134,32.0,0.4856,30.0,0.4774,27.0,0.4691,25.0
COLM,86.0,,,62.16999816894531,,0.2639,57.0,0.2999,72.0,0.5059,93.0,0.5168,93.0,0.5277,93.0,0.4146,82.0,0.3462,81.0,0.3839,80.0,0.395,83.0,0.4062,86.0
COM,,,,28.342100143432617,,0.0417,,0.0242,,,,,,,,0.0904,,0.0534,,,,,,,
COMB,,,,20.58340072631836,,0.1285,,0.1158,,,,,,,,0.1464,,0.1185,,,,,,,
COMM,64.0,,,3.740000009536743,,1.0479,93.0,0.6588,84.0,1.5036,99.0,1.4449,98.0,1.3862,98.0,1.0131,90.0,0.8166,89.0,0.6745,79.0,0.7367,84.0,0.7989,86.0
COMP,72.0,,,7.71999979019165,,0.2342,2.0,0.4202,9.0,0.9372,,0.9518,,0.9663,,0.6754,38.0,0.5712,30.0,0.6179,,0.6458,,0.6736,
COMT,,,,24.219999313354492,,0.1557,47.0,0.109,45.0,0.231,,0.3128,,0.3947,,0.1838,57.0,0.1149,32.0,0.3287,,0.3617,,0.3947,
CON,59.0,,,21.75,,0.2142,,0.3207,,0.5498,,0.5674,,0.5849,,0.3494,,0.3811,,0.3712,,0.3942,,0.4171,
CONI,,,,12.09000015258789,,0.6032,,0.4889,,1.6081,,1.4796,,1.351,,1.0042,,0.7155,,1.2678,,1.2508,,1.2339,
CONL,,,,18.0,,1.1093,,0.95,,1.3494,,1.2228,,1.0962,,1.8483,,1.4559,,1.2031,,1.2936,,1.3842,
CONY,,,,8.119999885559082,,0.3631,,0.3386,,0.1205,,0.6123,,1.104,,0.8288,,0.5981,,0.1089,,0.8329,,1.5569,
COO,56.0,,,81.66999816894531,,0.2294,55.0,0.2489,67.0,0.3336,73.0,0.3405,75.0,0.3473,76.0,0.3164,72.0,0.2818,80.0,0.3367,84.0,0.3476,84.0,0.3584,85.0
COOK,56.0,,,1.4600000381469729,,0.2009,,0.4843,,0.6687,,0.7234,,0.7781,,0.525,,0.6155,,0.6687,,0.7234,,0.7781,
COOP,78.0,,,119.01000213623048,,0.4326,79.0,0.5672,91.0,0.4744,72.0,0.4878,75.0,0.5013,78.0,0.404,71.0,0.3692,64.0,0.5479,84.0,0.5501,85.0,0.5523,87.0
COP,84.0,,,89.12000274658203,,0.3064,68.0,0.236,57.0,0.4811,95.0,0.4853,95.0,0.4895,95.0,0.4025,86.0,0.3105,83.0,0.2655,54.0,0.3304,77.0,0.3953,86.0
COPX,,,,37.810001373291016,,0.3692,68.0,0.2162,56.0,0.4206,90.0,0.4714,96.0,0.5221,98.0,0.4172,83.0,0.2752,88.0,0.3077,38.0,0.3645,56.0,0.4213,82.0
COR,85.0,,,292.6700134277344,,0.1491,28.0,0.2006,45.0,0.3011,79.0,0.3037,78.0,0.3063,77.0,0.1989,22.0,0.2096,31.0,0.227,51.0,0.2394,44.0,0.2518,37.0
CORN,,,,18.739999771118164,,0.1404,35.0,0.1163,28.0,0.219,48.0,0.2212,47.0,0.2234,46.0,0.1513,16.0,0.1305,21.0,0.2248,46.0,0.2992,76.0,0.3737,97.0
CORT,64.0,,,71.87999725341797,,0.4881,62.0,0.5769,74.0,0.7186,61.0,0.7014,57.0,0.6843,56.0,1.2377,97.0,0.6427,79.0,0.5899,41.0,0.6035,42.0,0.6171,45.0
CORZ,64.0,,,8.100000381469727,,0.7281,,0.7272,,1.076,,1.0696,,1.0632,,0.9907,,0.8194,,0.6638,,0.5857,,0.5076,
COSM,168.0,,,0.4244000017642975,,0.8884,,1.5912,,,,,,,,0.8494,,1.1588,,,,,,,
COST,56.0,,,994.5,,0.1438,36.0,0.1979,66.0,0.2637,78.0,0.2694,79.0,0.275,80.0,0.2547,76.0,0.2458,81.0,0.2741,79.0,0.2692,76.0,0.2644,73.0
COTY,80.0,,,5.050000190734863,,0.198,22.0,0.314,55.0,0.5416,80.0,0.5982,84.0,0.6548,86.0,0.441,65.0,0.4054,73.0,0.4646,76.0,0.4852,76.0,0.5058,70.0
COUR,91.0,,,8.420000076293945,,0.8449,92.0,0.553,79.0,0.4914,24.0,0.508,27.0,0.5246,32.0,0.5474,47.0,0.4836,64.0,0.5639,52.0,0.5756,55.0,0.5873,57.0
COWS,,,,26.290000915527344,,0.2549,,0.1271,,,,,,0.2756,,0.2706,,0.1807,,,,,,0.2799,
CP,92.0,,,72.47000122070312,,0.0896,3.0,0.1658,28.0,0.2904,70.0,0.3044,74.0,0.3185,79.0,0.2912,72.0,0.259,77.0,0.2727,61.0,0.263,54.0,0.2534,44.0
CPA,78.0,,,91.76000213623048,,0.1916,21.0,0.2663,44.0,0.4271,68.0,0.4375,70.0,0.4479,71.0,0.358,55.0,0.3213,61.0,0.2668,8.0,0.3322,42.0,0.3975,61.0
CPAY,85.0,,,325.3699951171875,,0.2685,,0.3263,,0.4116,,0.4372,,0.4627,,0.411,,0.3313,,0.3261,,0.3329,,0.3397,
CPB,57.0,,,36.459999084472656,,0.1989,66.0,0.2178,78.0,0.2253,69.0,0.2402,74.0,0.2552,76.0,0.2799,86.0,0.2558,90.0,0.2324,78.0,0.2794,89.0,0.3265,92.0
CPER,,,,28.540000915527344,,0.3801,94.0,0.1716,87.0,0.2866,65.0,0.3005,74.0,0.3144,78.0,0.311,98.0,0.1583,83.0,0.2621,46.0,0.2795,42.0,0.2969,46.0
CPF,92.0,,,25.690000534057617,,0.2776,52.0,0.4211,77.0,0.6625,88.0,0.6802,88.0,0.6978,88.0,0.3872,67.0,0.318,66.0,0.6625,92.0,0.5104,84.0,0.3583,61.0
CPIX,1451.0,,,4.829999923706055,,0.8832,93.0,0.7993,89.0,,,,,,,1.6902,100.0,1.4057,100.0,,,,,,
CPK,64.0,,,131.6699981689453,,0.161,30.0,0.208,46.0,0.2079,27.0,0.2391,40.0,0.2704,59.0,0.2203,42.0,0.2407,52.0,0.1743,5.0,0.1979,9.0,0.2215,23.0
CPNG,65.0,,,23.3700008392334,,0.2786,27.0,0.2538,19.0,0.6158,75.0,0.6189,75.0,0.622,75.0,0.405,54.0,0.3445,53.0,0.3714,5.0,0.3957,14.0,0.42,27.0
CPRI,85.0,,,15.039999961853027,,0.2409,23.0,0.4479,73.0,0.5887,71.0,0.6745,78.0,0.7603,85.0,0.7698,82.0,0.6473,91.0,0.5112,71.0,0.5159,71.0,0.5206,70.0
CPRT,70.0,,,61.029998779296875,,0.2718,69.0,0.2443,63.0,0.3446,74.0,0.3216,68.0,0.2985,60.0,0.269,63.0,0.2298,53.0,0.2569,38.0,0.2751,47.0,0.2933,53.0
CPRX,64.0,,,24.290000915527344,,0.1771,2.0,0.2749,4.0,0.7736,45.0,0.6546,35.0,0.5357,22.0,0.4536,13.0,0.4369,19.0,0.527,25.0,0.5228,26.0,0.5186,26.0
CPS,77.0,,,14.670000076293944,,0.4,41.0,0.562,62.0,0.9853,75.0,0.9964,79.0,1.0075,81.0,0.7299,60.0,0.6723,66.0,0.7227,57.0,0.713,56.0,0.7034,55.0
CPSH,,,,1.5499999523162842,,1.1833,94.0,0.8746,84.0,,,,,,,0.5929,59.0,0.6492,59.0,,,,,,
CPSS,65.0,,,9.229999542236328,,0.3941,47.0,0.4813,52.0,,,,,,,0.4631,47.0,0.5333,54.0,,,,,,
CPT,84.0,,,113.8000030517578,,0.1543,36.0,0.1804,46.0,0.2757,69.0,0.2967,74.0,0.3177,77.0,0.2505,68.0,0.2426,73.0,0.2416,70.0,0.2679,75.0,0.2942,78.0
CPXR,,,,21.08609962463379,,0.7552,,0.1561,,,,,,,,0.0,,0.0,,,,,,,
CQP,70.0,,,58.779998779296875,,0.224,40.0,0.2793,46.0,0.2626,40.0,0.3618,67.0,0.461,80.0,0.3953,66.0,0.3596,60.0,0.1685,10.0,0.3042,49.0,0.44,76.0
CQQQ,,,,41.939998626708984,,0.1291,6.0,0.1358,42.0,0.3943,71.0,0.4268,70.0,0.4593,72.0,0.4114,80.0,0.1939,77.0,0.3646,81.0,0.3858,84.0,0.407,85.0
CR,94.0,,,160.97999572753906,,0.4205,88.0,0.4217,94.0,0.3874,85.0,0.3764,79.0,0.3655,81.0,0.4075,86.0,0.3432,92.0,0.3784,89.0,0.3736,83.0,0.3687,85.0
CRAI,70.0,,,162.1999969482422,,0.1994,26.0,0.2884,44.0,0.4419,85.0,0.4598,88.0,0.4777,88.0,0.3976,80.0,0.38,73.0,0.3367,57.0,0.3564,64.0,0.376,72.0
CRAK,,,,27.729999542236328,,0.1903,,0.1289,,0.2269,,0.2446,,0.2624,,0.2434,,0.148,,0.245,,0.257,,0.269,
CRBG,78.0,,,29.6299991607666,,0.3428,,0.3018,,0.4383,,0.4465,,0.4547,,0.4634,,0.3649,,0.2956,,0.358,,0.4203,
CRBN,,,,192.13999938964844,,0.1333,,0.1065,,0.1159,,0.1696,,0.2232,,0.2167,,0.1433,,0.1358,,0.1657,,0.1955,
CRBP,51.0,,,7.46999979019165,,1.1938,91.0,1.0169,84.0,1.1046,65.0,1.024,57.0,0.9434,54.0,0.745,43.0,0.7235,36.0,0.917,45.0,0.9324,46.0,0.9479,54.0
CRBU,52.0,,,0.8508999943733215,,1.0722,,0.9232,,4.7637,,,,,,0.8116,,0.91,,4.008,,,,,
CRC,59.0,,,34.5099983215332,,0.231,9.0,0.2879,14.0,0.4593,22.0,0.5192,28.0,0.5792,36.0,0.4922,43.0,0.4067,30.0,0.391,21.0,0.4533,23.0,0.5156,28.0
CRCT,58.0,,,4.980000019073486,,0.2492,,0.4791,,0.9037,,,,,,0.5454,,0.497,,1.2378,,,,,
CRDF,63.0,,,2.740000009536743,,0.7077,48.0,0.6529,28.0,4.3769,,2.8642,,1.3515,,1.268,93.0,0.9951,68.0,4.3769,,2.9916,,1.6064,
CRDL,168.0,,,1.100000023841858,,0.689,,0.7363,,,,,,,,0.6725,,0.8185,,,,,,,
CRDO,58.0,,,43.04999923706055,,0.5985,,0.5607,,0.7507,,0.8358,,0.9208,,1.2266,,0.8486,,0.7885,,0.8089,,0.8293,
CRESY,3156.0,,,10.989999771118164,,0.4696,66.0,0.459,53.0,1.0983,96.0,1.2024,98.0,1.3064,97.0,0.5124,60.0,0.5242,66.0,0.4765,47.0,0.516,46.0,0.5554,49.0
CRGX,170.0,,,4.570000171661377,,0.2312,,0.4106,,,,,,,,2.056,,0.7648,,,,,,,
CRGY,64.0,,,8.279999732971191,,0.3717,,0.3651,,0.5027,,0.5443,,0.5859,,0.6101,,0.4884,,0.518,,0.546,,0.5741,
CRH,64.0,,,95.41999816894533,,0.2183,40.0,0.3033,95.0,0.4965,94.0,0.5076,94.0,0.5187,92.0,0.3696,83.0,0.302,96.0,0.2881,67.0,0.3216,70.0,0.3551,74.0
CRI,65.0,,,33.04999923706055,,0.8562,99.0,0.5296,96.0,0.6147,97.0,0.5172,93.0,0.4197,80.0,0.5806,93.0,0.4447,89.0,0.4489,89.0,0.5542,97.0,0.6595,99.0
CRK,72.0,,,18.270000457763672,,0.3097,20.0,0.4043,41.0,0.6433,67.0,0.7121,75.0,0.7809,80.0,0.6573,70.0,0.5664,62.0,0.5849,57.0,0.5674,52.0,0.55,46.0
CRL,71.0,,,118.62000274658205,,0.3689,81.0,0.4974,97.0,0.6462,99.0,0.636,99.0,0.6259,99.0,0.6673,100.0,0.5061,99.0,0.5068,99.0,0.5202,99.0,0.5337,99.0
CRM,64.0,,,268.7099914550781,,0.3352,57.0,0.2499,42.0,0.3236,41.0,0.3395,46.0,0.3553,50.0,0.3832,50.0,0.3022,48.0,0.3499,41.0,0.3664,49.0,0.383,56.0
CRMD,183.0,,,9.1899995803833,,0.514,32.0,0.4708,12.0,1.3255,88.0,1.324,86.0,1.3225,85.0,0.9749,60.0,0.6811,27.0,0.9445,41.0,0.9981,45.0,1.0516,55.0
CRNC,84.0,,,9.0600004196167,,0.9014,80.0,0.6815,68.0,0.7231,57.0,1.011,86.0,1.299,97.0,1.9269,96.0,1.2963,96.0,0.8103,82.0,0.8832,87.0,0.956,92.0
CRNT,79.0,,,2.180000066757202,,0.2974,23.0,0.4233,46.0,0.7906,78.0,0.7341,74.0,0.6776,61.0,0.8283,94.0,0.6832,87.0,0.9496,97.0,0.8386,93.0,0.7276,72.0
CRNX,63.0,,,33.38999938964844,,0.3806,,0.3641,,0.7992,,0.6624,,0.5256,,0.5713,,0.5184,,0.5633,,0.5706,,0.5778,
CRON,63.0,,,1.8799999952316284,,0.2935,10.0,0.3966,19.0,0.5486,21.0,0.519,13.0,0.4894,8.0,0.431,9.0,0.4027,10.0,0.5288,9.0,0.5091,3.0,0.4894,4.0
CROX,77.0,,,96.41999816894533,,0.3572,42.0,0.3711,45.0,0.8972,95.0,0.8768,94.0,0.8564,93.0,0.5575,65.0,0.4365,54.0,0.4917,50.0,0.498,50.0,0.5042,49.0
CRPT,,,,15.039999961853027,,0.5474,,0.4738,,0.6358,,0.6671,,0.6984,,0.804,,0.6444,,0.6527,,0.69,,0.7273,
CRS,91.0,,,195.61000061035156,,0.5499,81.0,0.5059,85.0,0.4996,78.0,0.4806,73.0,0.4616,67.0,0.5584,86.0,0.498,88.0,0.494,80.0,0.5015,80.0,0.5091,78.0
CRSH,,,,6.079999923706055,,0.5203,,0.58,,0.9079,,0.9007,,0.8935,,0.6689,,0.4928,,0.3666,,1.0569,,1.7472,
CRSP,79.0,,,38.66999816894531,,0.3917,24.0,0.444,28.0,0.7395,75.0,0.7671,79.0,0.7947,84.0,0.6172,47.0,0.5623,42.0,0.5621,5.0,0.5992,15.0,0.6363,32.0
CRSR,78.0,,,7.079999923706055,,0.7567,90.0,0.6248,81.0,0.953,93.0,0.8564,90.0,0.7599,86.0,0.7737,98.0,0.6647,93.0,0.6887,88.0,0.6872,89.0,0.6858,88.0
CRTC,,,,29.594999313354492,,0.1678,,0.1493,,,,,,,,0.2424,,0.1778,,,,,,,
CRTO,85.0,,,34.060001373291016,,0.4896,74.0,0.4927,73.0,0.6504,85.0,0.6807,89.0,0.711,91.0,0.597,83.0,0.4204,41.0,0.4771,54.0,0.4746,53.0,0.4721,50.0
CRUS,86.0,,,96.04000091552734,,0.2303,18.0,0.318,40.0,0.5621,76.0,0.5598,75.0,0.5576,75.0,0.4627,50.0,0.3955,52.0,0.4109,38.0,0.4146,38.0,0.4182,38.0
CRVL,5288.0,,,108.76000213623048,,0.2816,61.0,0.2864,55.0,0.296,49.0,0.2938,48.0,0.2917,47.0,1.5641,100.0,0.3437,85.0,0.3095,57.0,0.3083,57.0,0.3071,56.0
CRVS,170.0,,,3.5899999141693115,,0.5282,25.0,0.5994,15.0,3.1946,98.0,3.0659,99.0,2.9371,99.0,0.9414,55.0,0.8559,26.0,1.4899,86.0,1.4964,89.0,1.503,87.0
CRWD,58.0,,,428.8699951171875,,0.4301,45.0,0.38,38.0,0.4475,36.0,0.4594,38.0,0.4714,41.0,0.5436,56.0,0.464,56.0,0.4731,45.0,0.4749,42.0,0.4767,37.0
CRWL,,,,31.530000686645508,,0.8445,,0.7335,,0.7539,,0.9301,,1.1063,,0.0,,0.0,,0.8633,,0.9099,,0.9565,
CRWS,679.0,,,2.990000009536743,,0.3496,79.0,0.4118,89.0,0.3461,,,,,,0.2511,44.0,0.2857,55.0,0.3461,,,,,
CRWV,,,,41.29999923706055,,0.6954,,0.8988,,1.0645,,1.0816,,1.0987,,0.0,,0.0,,0.8055,,0.8944,,0.9832,
CSB,,,,53.779998779296875,,0.1902,,0.1559,,0.1573,,0.1971,,0.2369,,0.2386,,0.1707,,0.1752,,0.2036,,0.2321,
CSBR,50.0,,,7.150000095367432,,0.663,,0.7359,,0.8407,,,,,,0.8702,,0.952,,0.8407,,,,,
